Planta,Producto,DescrProducto,Dia,Inventario,Abasto tránsito,Demanda
Ixtlán del Río,10000926,CPC40R BB,20,120,0,0
Ixtlán del Río,10000926,CPC40R BB,21,120,0,32
Ixtlán del Río,10000926,CPC40R BB,22,105,0,6
Ixtlán del Río,10000926,CPC40R BB,23,99,112,0
Ixtlán del Río,10000926,CPC40R BB,24,99,169,0
Ixtlán del Río,10000926,CPC40R BB,25,99,225,31
Ixtlán del Río,10000926,CPC40R BB,26,68,225,0
Ixtlán del Río,10000926,CPC40R BB,27,180,113,0
Ixtlán del Río,10000926,CPC40R BB,28,180,113,43
Ixtlán del Río,10000926,CPC40R BB,29,244,56,0
Ixtlán del Río,10000926,CPC40R BB,30,244,112,65
Ixtlán del Río,10000926,CPC40R BB,31,178,112,0
Ixtlán del Río,10000922,Mortero 25k,1,535,605,20
Ixtlán del Río,10000922,Mortero 25k,2,784,336,44
Ixtlán del Río,10000922,Mortero 25k,3,735,403,200
Ixtlán del Río,10000922,Mortero 25k,4,804,269,157
Ixtlán del Río,10000922,Mortero 25k,5,647,269,218
Ixtlán del Río,10000922,Mortero 25k,6,430,336,0
Ixtlán del Río,10000922,Mortero 25k,7,430,336,182
Ixtlán del Río,10000922,Mortero 25k,8,449,336,234
Ixtlán del Río,10000922,Mortero 25k,9,216,538,213
Ixtlán del Río,10000922,Mortero 25k,10,234,538,135
Ixtlán del Río,10000922,Mortero 25k,11,234,403,56
Ixtlán del Río,10000922,Mortero 25k,12,281,338,43
Ixtlán del Río,10000922,Mortero 25k,13,312,336,0
Ixtlán del Río,10000922,Mortero 25k,14,312,336,41
Ixtlán del Río,10000922,Mortero 25k,15,272,336,143
Ixtlán del Río,10000922,Mortero 25k,16,129,372,115
Ixtlán del Río,10000922,Mortero 25k,17,129,372,64
Ixtlán del Río,10000922,Mortero 25k,18,188,134,131
Ixtlán del Río,10000922,Mortero 25k,19,56,320,95
Ixtlán del Río,10000922,Mortero 25k,20,167,320,0
Ixtlán del Río,10000922,Mortero 25k,21,167,387,16
Ixtlán del Río,10000922,Mortero 25k,22,223,387,74
Ixtlán del Río,10000922,Mortero 25k,23,160,480,211
Ixtlán del Río,10000922,Mortero 25k,24,268,227,84
Ixtlán del Río,10000922,Mortero 25k,25,199,362,125
Ixtlán del Río,10000922,Mortero 25k,26,141,429,42
Ixtlán del Río,10000922,Mortero 25k,27,264,336,0
Ixtlán del Río,10000922,Mortero 25k,28,264,538,84
Ixtlán del Río,10000922,Mortero 25k,29,382,470,61
Ixtlán del Río,10000922,Mortero 25k,30,456,538,96
Ixtlán del Río,10000922,Mortero 25k,31,561,403,137
Ixtlán del Río,10000920,Mortero 50k,1,59,0,0
Ixtlán del Río,10000920,Mortero 50k,2,59,0,0
Ixtlán del Río,10000920,Mortero 50k,3,57,0,16
Ixtlán del Río,10000920,Mortero 50k,4,41,0,3
Ixtlán del Río,10000920,Mortero 50k,5,38,0,0
Ixtlán del Río,10000920,Mortero 50k,6,38,0,0
Ixtlán del Río,10000920,Mortero 50k,7,38,0,0
Ixtlán del Río,10000920,Mortero 50k,8,38,0,0
Ixtlán del Río,10000920,Mortero 50k,9,38,0,0
Ixtlán del Río,10000920,Mortero 50k,10,38,0,0
Ixtlán del Río,10000920,Mortero 50k,11,38,0,0
Ixtlán del Río,10000920,Mortero 50k,12,38,0,0
Ixtlán del Río,10000920,Mortero 50k,13,38,0,0
Ixtlán del Río,10000920,Mortero 50k,14,38,0,0
Ixtlán del Río,10000920,Mortero 50k,15,38,0,0
Ixtlán del Río,10000920,Mortero 50k,16,38,0,0
Ixtlán del Río,10000920,Mortero 50k,17,38,0,0
Ixtlán del Río,10000920,Mortero 50k,18,39,0,0
Ixtlán del Río,10000920,Mortero 50k,19,39,0,0
Ixtlán del Río,10000920,Mortero 50k,20,39,0,0
Ixtlán del Río,10000920,Mortero 50k,21,39,0,0
Ixtlán del Río,10000920,Mortero 50k,22,39,0,0
Ixtlán del Río,10000920,Mortero 50k,23,39,0,0
Ixtlán del Río,10000920,Mortero 50k,24,39,0,0
Ixtlán del Río,10000920,Mortero 50k,25,39,0,0
Ixtlán del Río,10000920,Mortero 50k,26,39,0,0
Ixtlán del Río,10000920,Mortero 50k,27,39,0,0
Ixtlán del Río,10000920,Mortero 50k,28,39,0,0
Ixtlán del Río,10000920,Mortero 50k,29,39,0,0
Ixtlán del Río,10000920,Mortero 50k,30,39,0,0
Ixtlán del Río,10000920,Mortero 50k,31,39,0,0
Ixtlán del Río,10000969,Impercem 50k,1,0,0,0
Ixtlán del Río,10000969,Impercem 50k,2,0,0,0
Ixtlán del Río,10000969,Impercem 50k,3,0,0,0
Ixtlán del Río,10000969,Impercem 50k,4,0,0,0
Ixtlán del Río,10000969,Impercem 50k,5,0,0,0
Ixtlán del Río,10000969,Impercem 50k,6,0,0,0
Ixtlán del Río,10000969,Impercem 50k,7,0,0,0
Ixtlán del Río,10000969,Impercem 50k,8,0,0,0
Ixtlán del Río,10000969,Impercem 50k,9,0,0,0
Ixtlán del Río,10000969,Impercem 50k,10,0,0,0
Ixtlán del Río,10000969,Impercem 50k,11,0,0,0
Ixtlán del Río,10000969,Impercem 50k,12,0,0,0
Ixtlán del Río,10000969,Impercem 50k,13,0,0,0
Ixtlán del Río,10000969,Impercem 50k,14,0,0,0
Ixtlán del Río,10000969,Impercem 50k,15,0,0,0
Ixtlán del Río,10000969,Impercem 50k,16,0,0,0
Ixtlán del Río,10000969,Impercem 50k,17,0,0,0
Ixtlán del Río,10000969,Impercem 50k,18,0,0,0
Ixtlán del Río,10000969,Impercem 50k,19,0,0,0
Ixtlán del Río,10000969,Impercem 50k,20,0,0,0
Ixtlán del Río,10000969,Impercem 50k,21,0,0,0
Ixtlán del Río,10000969,Impercem 50k,22,0,0,0
Ixtlán del Río,10000969,Impercem 50k,23,0,0,0
Ixtlán del Río,10000969,Impercem 50k,24,0,0,0
Ixtlán del Río,10000969,Impercem 50k,25,0,0,0
Ixtlán del Río,10000969,Impercem 50k,26,0,0,0
Ixtlán del Río,10000969,Impercem 50k,27,0,0,0
Ixtlán del Río,10000969,Impercem 50k,28,0,0,0
Ixtlán del Río,10000969,Impercem 50k,29,0,0,0
Ixtlán del Río,10000969,Impercem 50k,30,0,0,0
Ixtlán del Río,10000969,Impercem 50k,31,0,0,0
Ixtlán del Río,10002066,CPC30R 50k,1,7,70,0
Ixtlán del Río,10002066,CPC30R 50k,2,7,70,27
Ixtlán del Río,10002066,CPC30R 50k,3,0,70,20
Ixtlán del Río,10002066,CPC30R 50k,4,0,70,14
Ixtlán del Río,10002066,CPC30R 50k,5,0,70,0
Ixtlán del Río,10002066,CPC30R 50k,6,72,70,0
Ixtlán del Río,10002066,CPC30R 50k,7,72,70,0
Ixtlán del Río,10002066,CPC30R 50k,8,72,70,0
Ixtlán del Río,10002066,CPC30R 50k,9,108,70,0
Ixtlán del Río,10002066,CPC30R 50k,10,108,70,5
Ixtlán del Río,10002066,CPC30R 50k,11,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,12,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,13,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,14,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,15,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,16,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,17,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,18,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,19,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,20,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,21,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,22,103,70,0
Ixtlán del Río,10002066,CPC30R 50k,23,103,70,7
Ixtlán del Río,10002066,CPC30R 50k,24,96,70,0
Ixtlán del Río,10002066,CPC30R 50k,25,96,70,12
Ixtlán del Río,10002066,CPC30R 50k,26,82,70,0
Ixtlán del Río,10002066,CPC30R 50k,27,118,192,0
Ixtlán del Río,10002066,CPC30R 50k,28,384,70,0
Ixtlán del Río,10002066,CPC30R 50k,29,384,70,0
Ixtlán del Río,10002066,CPC30R 50k,30,384,70,0
Ixtlán del Río,10002066,CPC30R 50k,31,384,70,0
Ixtlán del Río,10029384,CPC30R 25k,1,344,1245,64
Ixtlán del Río,10029384,CPC30R 25k,2,750,774,211
Ixtlán del Río,10029384,CPC30R 25k,3,507,1379,464
Ixtlán del Río,10029384,CPC30R 25k,4,571,1302,264
Ixtlán del Río,10029384,CPC30R 25k,5,428,1168,391
Ixtlán del Río,10029384,CPC30R 25k,6,124,1664,72
Ixtlán del Río,10029384,CPC30R 25k,7,52,1664,157
Ixtlán del Río,10029384,CPC30R 25k,8,773,1261,211
Ixtlán del Río,10029384,CPC30R 25k,9,562,1530,256
Ixtlán del Río,10029384,CPC30R 25k,10,1071,1034,466
Ixtlán del Río,10029384,CPC30R 25k,11,1101,832,401
Ixtlán del Río,10029384,CPC30R 25k,12,969,832,345
Ixtlán del Río,10029384,CPC30R 25k,13,649,1101,36
Ixtlán del Río,10029384,CPC30R 25k,14,613,1101,188
Ixtlán del Río,10029384,CPC30R 25k,15,988,874,384
Ixtlán del Río,10029384,CPC30R 25k,16,634,874,121
Ixtlán del Río,10029384,CPC30R 25k,17,634,874,286
Ixtlán del Río,10029384,CPC30R 25k,18,764,605,173
Ixtlán del Río,10029384,CPC30R 25k,19,852,605,318
Ixtlán del Río,10029384,CPC30R 25k,20,803,605,0
Ixtlán del Río,10029384,CPC30R 25k,21,803,874,264
Ixtlán del Río,10029384,CPC30R 25k,22,837,605,278
Ixtlán del Río,10029384,CPC30R 25k,23,577,1069,349
Ixtlán del Río,10029384,CPC30R 25k,24,604,1002,161
Ixtlán del Río,10029384,CPC30R 25k,25,459,1338,398
Ixtlán del Río,10029384,CPC30R 25k,26,242,1498,236
Ixtlán del Río,10029384,CPC30R 25k,27,515,1034,36
Ixtlán del Río,10029384,CPC30R 25k,28,479,1437,318
Ixtlán del Río,10029384,CPC30R 25k,29,959,1034,382
Ixtlán del Río,10029384,CPC30R 25k,30,872,1008,357
Ixtlán del Río,10029384,CPC30R 25k,31,933,739,578
Ixtlán del Río,10042669,Bco CPC30R 25k,1,15,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,2,15,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,3,15,0,1
Ixtlán del Río,10042669,Bco CPC30R 25k,4,14,0,2
Ixtlán del Río,10042669,Bco CPC30R 25k,5,12,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,6,12,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,7,12,0,5
Ixtlán del Río,10042669,Bco CPC30R 25k,8,8,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,9,8,13,2
Ixtlán del Río,10042669,Bco CPC30R 25k,10,19,0,11
Ixtlán del Río,10042669,Bco CPC30R 25k,11,8,0,1
Ixtlán del Río,10042669,Bco CPC30R 25k,12,7,13,0
Ixtlán del Río,10042669,Bco CPC30R 25k,13,29,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,14,29,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,15,29,0,11
Ixtlán del Río,10042669,Bco CPC30R 25k,16,18,0,10
Ixtlán del Río,10042669,Bco CPC30R 25k,17,18,0,2
Ixtlán del Río,10042669,Bco CPC30R 25k,18,20,0,5
Ixtlán del Río,10042669,Bco CPC30R 25k,19,15,0,3
Ixtlán del Río,10042669,Bco CPC30R 25k,20,13,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,21,13,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,22,13,0,2
Ixtlán del Río,10042669,Bco CPC30R 25k,23,11,0,3
Ixtlán del Río,10042669,Bco CPC30R 25k,24,39,0,1
Ixtlán del Río,10042669,Bco CPC30R 25k,25,38,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,26,38,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,27,38,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,28,38,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,29,38,0,0
Ixtlán del Río,10042669,Bco CPC30R 25k,30,38,0,1
Ixtlán del Río,10042669,Bco CPC30R 25k,31,37,0,1
Ixtlán del Río,10042668,Bco CPC30R 50k,1,45,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,2,45,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,3,45,0,1
Ixtlán del Río,10042668,Bco CPC30R 50k,4,44,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,5,44,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,6,44,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,7,44,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,8,44,0,2
Ixtlán del Río,10042668,Bco CPC30R 50k,9,42,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,10,42,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,11,42,0,3
Ixtlán del Río,10042668,Bco CPC30R 50k,12,40,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,13,58,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,14,58,0,2
Ixtlán del Río,10042668,Bco CPC30R 50k,15,56,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,16,56,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,17,56,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,18,69,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,19,69,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,20,69,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,21,69,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,22,69,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,23,69,0,3
Ixtlán del Río,10042668,Bco CPC30R 50k,24,67,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,25,67,9,0
Ixtlán del Río,10042668,Bco CPC30R 50k,26,76,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,27,76,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,28,76,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,29,76,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,30,76,0,0
Ixtlán del Río,10042668,Bco CPC30R 50k,31,76,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,1,36,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,2,36,0,1
Ixtlán del Río,10003053,Multiplast 40.0k,3,35,0,20
Ixtlán del Río,10003053,Multiplast 40.0k,4,39,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,5,39,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,6,39,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,7,39,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,8,39,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,9,39,22,5
Ixtlán del Río,10003053,Multiplast 40.0k,10,56,0,10
Ixtlán del Río,10003053,Multiplast 40.0k,11,46,0,6
Ixtlán del Río,10003053,Multiplast 40.0k,12,39,11,1
Ixtlán del Río,10003053,Multiplast 40.0k,13,49,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,14,49,0,8
Ixtlán del Río,10003053,Multiplast 40.0k,15,41,0,18
Ixtlán del Río,10003053,Multiplast 40.0k,16,31,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,17,31,0,27
Ixtlán del Río,10003053,Multiplast 40.0k,18,27,0,11
Ixtlán del Río,10003053,Multiplast 40.0k,19,16,0,6
Ixtlán del Río,10003053,Multiplast 40.0k,20,24,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,21,24,0,4
Ixtlán del Río,10003053,Multiplast 40.0k,22,22,0,17
Ixtlán del Río,10003053,Multiplast 40.0k,23,3,0,6
Ixtlán del Río,10003053,Multiplast 40.0k,24,37,0,2
Ixtlán del Río,10003053,Multiplast 40.0k,25,35,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,26,35,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,27,35,0,0
Ixtlán del Río,10003053,Multiplast 40.0k,28,35,0,6
Ixtlán del Río,10003053,Multiplast 40.0k,29,29,0,3
Ixtlán del Río,10003053,Multiplast 40.0k,30,61,0,5
Ixtlán del Río,10003053,Multiplast 40.0k,31,56,0,0
Ixtlán del Río,10253667,Antihumedad 25k,1,11,0,0
Ixtlán del Río,10253667,Antihumedad 25k,2,11,0,0
Ixtlán del Río,10253667,Antihumedad 25k,3,10,0,0
Ixtlán del Río,10253667,Antihumedad 25k,4,21,0,0
Ixtlán del Río,10253667,Antihumedad 25k,5,21,0,2
Ixtlán del Río,10253667,Antihumedad 25k,6,19,0,0
Ixtlán del Río,10253667,Antihumedad 25k,7,19,0,0
Ixtlán del Río,10253667,Antihumedad 25k,8,19,0,4
Ixtlán del Río,10253667,Antihumedad 25k,9,15,0,2
Ixtlán del Río,10253667,Antihumedad 25k,10,13,0,6
Ixtlán del Río,10253667,Antihumedad 25k,11,7,0,0
Ixtlán del Río,10253667,Antihumedad 25k,12,7,11,0
Ixtlán del Río,10253667,Antihumedad 25k,13,26,0,0
Ixtlán del Río,10253667,Antihumedad 25k,14,26,0,0
Ixtlán del Río,10253667,Antihumedad 25k,15,26,0,19
Ixtlán del Río,10253667,Antihumedad 25k,16,15,0,10
Ixtlán del Río,10253667,Antihumedad 25k,17,15,0,3
Ixtlán del Río,10253667,Antihumedad 25k,18,25,0,14
Ixtlán del Río,10253667,Antihumedad 25k,19,10,0,5
Ixtlán del Río,10253667,Antihumedad 25k,20,27,0,0
Ixtlán del Río,10253667,Antihumedad 25k,21,27,0,0
Ixtlán del Río,10253667,Antihumedad 25k,22,27,0,0
Ixtlán del Río,10253667,Antihumedad 25k,23,27,0,0
Ixtlán del Río,10253667,Antihumedad 25k,24,27,0,0
Ixtlán del Río,10253667,Antihumedad 25k,25,27,26,1
Ixtlán del Río,10253667,Antihumedad 25k,26,53,0,13
Ixtlán del Río,10253667,Antihumedad 25k,27,40,0,0
Ixtlán del Río,10253667,Antihumedad 25k,28,40,0,0
Ixtlán del Río,10253667,Antihumedad 25k,29,40,0,2
Ixtlán del Río,10253667,Antihumedad 25k,30,39,0,7
Ixtlán del Río,10253667,Antihumedad 25k,31,32,0,4
Ixtlán del Río,10000926,CPC40R BB,1,178,112,53
Ixtlán del Río,10000926,CPC40R BB,2,257,0,0
Ixtlán del Río,10000926,CPC40R BB,3,186,55,0
Ixtlán del Río,10000926,CPC40R BB,4,186,55,63
Ixtlán del Río,10000926,CPC40R BB,5,126,112,32
Ixtlán del Río,10000926,CPC40R BB,6,110,167,32
Ixtlán del Río,10000926,CPC40R BB,7,149,111,38
Ixtlán del Río,10000926,CPC40R BB,8,168,110,27
Ixtlán del Río,10000926,CPC40R BB,9,140,110,0
Ixtlán del Río,10000926,CPC40R BB,10,140,110,0
Ixtlán del Río,10000926,CPC40R BB,11,140,165,0
Ixtlán del Río,10000926,CPC40R BB,12,195,110,55
Ixtlán del Río,10000926,CPC40R BB,13,140,165,31
Ixtlán del Río,10000926,CPC40R BB,14,110,219,31
Ixtlán del Río,10000926,CPC40R BB,15,149,221,36
Ixtlán del Río,10000926,CPC40R BB,16,113,277,0
Ixtlán del Río,10000926,CPC40R BB,17,113,277,0
Ixtlán del Río,10000926,CPC40R BB,18,113,277,0
Ixtlán del Río,10000926,CPC40R BB,19,113,277,32
Ixtlán del Río,10000926,CPC40R BB,20,304,110,1
Ixtlán del Río,10000926,CPC40R BB,21,303,166,0
Ixtlán del Río,10000926,CPC40R BB,22,358,111,0
Ixtlán del Río,10000926,CPC40R BB,23,358,111,70
Ixtlán del Río,10000926,CPC40R BB,24,287,111,0
Ixtlán del Río,10000926,CPC40R BB,25,287,111,0
Ixtlán del Río,10000926,CPC40R BB,26,287,111,22
Ixtlán del Río,10000926,CPC40R BB,27,319,55,37
Ixtlán del Río,10000926,CPC40R BB,28,282,55,55
Ixtlán del Río,10000926,CPC40R BB,29,309,0,153
Ixtlán del Río,10000926,CPC40R BB,30,183,110,94
Ixtlán del Río,10000922,Mortero 25k,1,425,470,0
Ixtlán del Río,10000922,Mortero 25k,2,745,202,0
Ixtlán del Río,10000922,Mortero 25k,3,455,387,0
Ixtlán del Río,10000922,Mortero 25k,4,455,387,107
Ixtlán del Río,10000922,Mortero 25k,5,361,522,95
Ixtlán del Río,10000922,Mortero 25k,6,401,666,179
Ixtlán del Río,10000922,Mortero 25k,7,475,413,178
Ixtlán del Río,10000922,Mortero 25k,8,432,413,109
Ixtlán del Río,10000922,Mortero 25k,9,331,842,141
Ixtlán del Río,10000922,Mortero 25k,10,190,909,0
Ixtlán del Río,10000922,Mortero 25k,11,190,976,187
Ixtlán del Río,10000922,Mortero 25k,12,844,202,106
Ixtlán del Río,10000922,Mortero 25k,13,738,336,213
Ixtlán del Río,10000922,Mortero 25k,14,542,470,81
Ixtlán del Río,10000922,Mortero 25k,15,671,403,119
Ixtlán del Río,10000922,Mortero 25k,16,687,403,168
Ixtlán del Río,10000922,Mortero 25k,17,519,538,0
Ixtlán del Río,10000922,Mortero 25k,18,519,672,0
Ixtlán del Río,10000922,Mortero 25k,19,519,672,141
Ixtlán del Río,10000922,Mortero 25k,20,781,470,66
Ixtlán del Río,10000922,Mortero 25k,21,716,656,215
Ixtlán del Río,10000922,Mortero 25k,22,903,253,207
Ixtlán del Río,10000922,Mortero 25k,23,883,202,153
Ixtlán del Río,10000922,Mortero 25k,24,729,403,0
Ixtlán del Río,10000922,Mortero 25k,25,729,538,64
Ixtlán del Río,10000922,Mortero 25k,26,1001,403,158
Ixtlán del Río,10000922,Mortero 25k,27,910,336,254
Ixtlán del Río,10000922,Mortero 25k,28,671,403,245
Ixtlán del Río,10000922,Mortero 25k,29,701,294,74
Ixtlán del Río,10000922,Mortero 25k,30,611,387,29
Ixtlán del Río,10000920,Mortero 50k,1,38,0,140
Ixtlán del Río,10000920,Mortero 50k,2,38,0,0
Ixtlán del Río,10000920,Mortero 50k,3,38,0,261
Ixtlán del Río,10000920,Mortero 50k,4,38,0,0
Ixtlán del Río,10000920,Mortero 50k,5,38,0,0
Ixtlán del Río,10000920,Mortero 50k,6,38,0,0
Ixtlán del Río,10000920,Mortero 50k,7,38,0,0
Ixtlán del Río,10000920,Mortero 50k,8,38,0,0
Ixtlán del Río,10000920,Mortero 50k,9,38,0,0
Ixtlán del Río,10000920,Mortero 50k,10,38,0,0
Ixtlán del Río,10000920,Mortero 50k,11,38,0,0
Ixtlán del Río,10000920,Mortero 50k,12,38,0,0
Ixtlán del Río,10000920,Mortero 50k,13,38,0,0
Ixtlán del Río,10000920,Mortero 50k,14,38,0,0
Ixtlán del Río,10000920,Mortero 50k,15,38,0,12
Ixtlán del Río,10000920,Mortero 50k,16,26,0,0
Ixtlán del Río,10000920,Mortero 50k,17,26,0,0
Ixtlán del Río,10000920,Mortero 50k,18,26,0,0
Ixtlán del Río,10000920,Mortero 50k,19,26,0,16
Ixtlán del Río,10000920,Mortero 50k,20,10,0,0
Ixtlán del Río,10000920,Mortero 50k,21,10,0,0
Ixtlán del Río,10000920,Mortero 50k,22,10,0,0
Ixtlán del Río,10000920,Mortero 50k,23,10,0,0
Ixtlán del Río,10000920,Mortero 50k,24,10,0,0
Ixtlán del Río,10000920,Mortero 50k,25,10,0,0
Ixtlán del Río,10000920,Mortero 50k,26,10,0,0
Ixtlán del Río,10000920,Mortero 50k,27,10,0,0
Ixtlán del Río,10000920,Mortero 50k,28,10,0,13
Ixtlán del Río,10000920,Mortero 50k,29,0,0,16
Ixtlán del Río,10000920,Mortero 50k,30,0,0,0
Ixtlán del Río,10002066,CPC30R 50k,1,384,70,566
Ixtlán del Río,10002066,CPC30R 50k,2,384,70,0
Ixtlán del Río,10002066,CPC30R 50k,3,384,70,346
Ixtlán del Río,10002066,CPC30R 50k,4,384,70,0
Ixtlán del Río,10002066,CPC30R 50k,5,384,70,36
Ixtlán del Río,10002066,CPC30R 50k,6,348,70,72
Ixtlán del Río,10002066,CPC30R 50k,7,276,70,46
Ixtlán del Río,10002066,CPC30R 50k,8,230,70,28
Ixtlán del Río,10002066,CPC30R 50k,9,202,70,4
Ixtlán del Río,10002066,CPC30R 50k,10,198,106,0
Ixtlán del Río,10002066,CPC30R 50k,11,233,70,20
Ixtlán del Río,10002066,CPC30R 50k,12,213,70,23
Ixtlán del Río,10002066,CPC30R 50k,13,191,106,0
Ixtlán del Río,10002066,CPC30R 50k,14,263,70,94
Ixtlán del Río,10002066,CPC30R 50k,15,239,0,27
Ixtlán del Río,10002066,CPC30R 50k,16,212,0,14
Ixtlán del Río,10002066,CPC30R 50k,17,306,0,0
Ixtlán del Río,10002066,CPC30R 50k,18,306,0,0
Ixtlán del Río,10002066,CPC30R 50k,19,306,0,19
Ixtlán del Río,10002066,CPC30R 50k,20,282,0,38
Ixtlán del Río,10002066,CPC30R 50k,21,244,36,76
Ixtlán del Río,10002066,CPC30R 50k,22,205,72,58
Ixtlán del Río,10002066,CPC30R 50k,23,273,108,137
Ixtlán del Río,10002066,CPC30R 50k,24,424,126,0
Ixtlán del Río,10002066,CPC30R 50k,25,460,198,101
Ixtlán del Río,10002066,CPC30R 50k,26,587,0,310
Ixtlán del Río,10002066,CPC30R 50k,27,312,100,227
Ixtlán del Río,10002066,CPC30R 50k,28,370,171,160
Ixtlán del Río,10002066,CPC30R 50k,29,563,72,70
Ixtlán del Río,10002066,CPC30R 50k,30,653,72,172
Ixtlán del Río,10029384,CPC30R 25k,1,356,874,0
Ixtlán del Río,10029384,CPC30R 25k,2,830,403,0
Ixtlán del Río,10029384,CPC30R 25k,3,598,605,0
Ixtlán del Río,10029384,CPC30R 25k,4,593,605,134
Ixtlán del Río,10029384,CPC30R 25k,5,481,1008,201
Ixtlán del Río,10029384,CPC30R 25k,6,415,874,182
Ixtlán del Río,10029384,CPC30R 25k,7,434,672,141
Ixtlán del Río,10029384,CPC30R 25k,8,712,269,129
Ixtlán del Río,10029384,CPC30R 25k,9,606,269,219
Ixtlán del Río,10029384,CPC30R 25k,10,382,336,36
Ixtlán del Río,10029384,CPC30R 25k,11,347,403,110
Ixtlán del Río,10029384,CPC30R 25k,12,572,134,89
Ixtlán del Río,10029384,CPC30R 25k,13,483,202,82
Ixtlán del Río,10029384,CPC30R 25k,14,409,202,113
Ixtlán del Río,10029384,CPC30R 25k,15,386,134,87
Ixtlán del Río,10029384,CPC30R 25k,16,434,0,77
Ixtlán del Río,10029384,CPC30R 25k,17,357,0,0
Ixtlán del Río,10029384,CPC30R 25k,18,357,0,0
Ixtlán del Río,10029384,CPC30R 25k,19,357,0,129
Ixtlán del Río,10029384,CPC30R 25k,20,247,0,86
Ixtlán del Río,10029384,CPC30R 25k,21,161,0,124
Ixtlán del Río,10029384,CPC30R 25k,22,37,0,50
Ixtlán del Río,10029384,CPC30R 25k,23,0,0,33
Ixtlán del Río,10029384,CPC30R 25k,24,0,0,0
Ixtlán del Río,10029384,CPC30R 25k,25,0,0,0
